State,Year,Crime,Arrests,Population,Crime Rate Per Capita
WY,2017,Forgery and Counterfeiting,49,582328,8.414501792804055e-05
WY,2018,Forgery and Counterfeiting,36,582328,6.182082949815224e-05
WY,2019,Forgery and Counterfeiting,29,582328,4.980011265128931e-05
WY,2020,Forgery and Counterfeiting,19,582328,3.2627660012913685e-05
WY,2021,Forgery and Counterfeiting,12,582328,2.060694316605075e-05
WY,2017,Fraud,158,582328,0.00027132475168633485
WY,2018,Fraud,127,582328,0.0002180901485073704
WY,2019,Fraud,112,582328,0.00019233146954980698
WY,2020,Fraud,97,582328,0.00016657279059224356
WY,2021,Fraud,35,582328,6.0103584234314685e-05
WY,2017,Larceny - Theft,1995,582328,0.0034259043013559367
WY,2018,Larceny - Theft,1818,582328,0.003121951889656688
WY,2019,Larceny - Theft,1562,582328,0.0026823371021142722
WY,2020,Larceny - Theft,1640,582328,0.002816282232693602
WY,2021,Larceny - Theft,733,582328,0.0012587407783929332
WY,2017,Vandalism,493,582328,0.0008466019150719182
WY,2018,Vandalism,419,582328,0.0007195257655479386
WY,2019,Vandalism,467,582328,0.0008019535382121416
WY,2020,Vandalism,502,582328,0.0008620571224464562
WY,2021,Vandalism,289,582328,0.0004962838812490555
WY,2017,"Stolen Property: Buying, Receiving, Possessing",94,582328,0.00016142105480073087
WY,2018,"Stolen Property: Buying, Receiving, Possessing",80,582328,0.000137379621107005
WY,2019,"Stolen Property: Buying, Receiving, Possessing",55,582328,9.444848951106593e-05
WY,2020,"Stolen Property: Buying, Receiving, Possessing",50,582328,8.586226319187812e-05
WY,2021,"Stolen Property: Buying, Receiving, Possessing",10,582328,1.7172452638375624e-05
